"id","subproduct_id","subproduct_name","product_name","question","answer","language","tag","link","question_id","data_type","date"
21323,52,"DragonCard","Карты","BCC.KZ-те басқа ұялы операторлардың шоттарын толтыруға #DragonCard картасы бойынша лимиттер қандай?","#DragonCard картасы бойынша бір күнтізбелік айда басқа ұялы операторлардың шоттарын толтыруға лимиттер:\n - күніне 50 000 KZT; \n - айына 50 000 KZT.","kz","limits","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=245186277","4b6580a4-8b53-445f-b825-e5174becacbb","confluence","2025-02-14 10:07:54.151523"
21325,52,"DragonCard","Карты","#DragonCard картасы бойынша Western Union арқылы төлем жасауға лимиттер қандай?","#DragonCard картасы бойынша Western Union арқылы төлем жасауға лимиттер: \n - бір операцияға: 1 000 USD; \n - күніне: 1 000 USD; \n - айына: 7 300 USD (4 операцияға дейін).","kz","limits","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=245186277","b9d1a0c9-f0a4-45c9-a7e2-b8f5208a6151","confluence","2025-02-14 10:09:39.467907"
26283,44,"GoldCard","Карты","Сколько времени займет выпуск пластиковой карты #GoldCard?"," Выпуск пластиковой карты #GoldCard займет от 1 до 7 дней.","ru","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","985a24bc-5c44-44e4-9d5c-b961bca6374b","faq","2025-01-20 15:42:21"
26284,44,"GoldCard","Карты","#GoldCard пластикалық картасын шығару қанша уақыт алады?"," #GoldCard пластикалық картасын шығару 1-7 күнді алады.","kz","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","985a24bc-5c44-44e4-9d5c-b961bca6374b","faq","2025-01-20 15:42:23"
26285,44,"GoldCard","Карты","Возможен ли выпуск дополнительной карты #GoldCard?"," Выпуск дополнительной карты #GoldCard невозможен.","ru","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","31039899-4f9f-41ff-b116-44a5abbc5c46","faq","2025-01-20 15:42:21"
26286,44,"GoldCard","Карты","Қосымша #GoldCard картасын шығару мүмкін бе?"," Қосымша #GoldCard картасын шығару мүмкін емес.","kz","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","31039899-4f9f-41ff-b116-44a5abbc5c46","faq","2025-01-20 15:42:23"
26287,44,"GoldCard","Карты","Каков срок действия карты #GoldCard?"," Срок действия карты #GoldCard составляет 8 лет.\n Для иностранных граждан без ВНЖ РК – 12 месяцев (с 20.01.2025 г.)

Правило не распространяется на действующие карты, открытые иностранцами без ВНЖ до 20.01.2025 г.","ru","description","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","99f2210e-1d62-43d3-9d18-be6d77d79879","faq","2025-01-20 15:42:21"
31598,7,"JuniorBank","Карты","BCC.KZ-те #juniorcard картасына ПИН-кодты қалай орнатуға болады?","#juniorcard картасына келесі нұсқаулық бойынша BCC.KZ арқылы пин-кодты орнатуға болады: \n \u25ab BCC.KZ мобильді қосымшасына кіріңіз; \n \u25ab Басты бетте #juniorcard картасын таңдаңыз; \n \u25ab Әрі қарай ""Әрекеттер"" - ""Карта параметрлері"" - ""ПИН-кодты өзгерту"" таңдаңыз.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=210169502","657c872c-6e01-480a-863a-456ba508df0e","confluence","2025-02-19 11:32:19.112436"
31595,7,"JuniorBank","Карты","Как через СМС установить ПИН-код для карты #juniorcard?","Чтобы установить ПИН-код через СМС для карты #juniorcard, необходимо отправить слово ""PIN"" и последние 4 цифры карты на номер 4433.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=210169502","984a58bc-24ae-4883-a5e6-64a7025cf6cd","confluence","2025-02-19 11:31:56.178585"
26288,44,"GoldCard","Карты","#GoldCard картасының жарамдылық мерзімі қандай?"," #GoldCard картасының қолданылу мерзімі 8 жылды құрайды.\n Шетелдік азаматтар үшін ҚР-ның ықтиярхаты жоқ – 12 ай (20.01.2025 бастап).Ереже 20.01.2025 дейін ықтиярхаты жоқ шетелдіктер ашқан қолданыстағы карталарға қолданылмайды.","kz","description","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","99f2210e-1d62-43d3-9d18-be6d77d79879","faq","2025-01-20 15:42:23"
26289,44,"GoldCard","Карты","Каков размер платы за перевыпуск карты #GoldCard по просьбе клиента?"," Перевыпуск карты #GoldCard по просьбе клиента в случае утери или кражи стоит 1 000 тенге.","ru","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=235592934","61d96ce1-4da4-4d99-8743-da6dccf33247","faq","2025-01-20 15:42:21"
168914,1251,"SmartQR_Common","Smart QR","Smart QR арқылы қалай қайтару жасай аламын?","Smart QR арқылы тауарды қайтару үшін: \n1. Тауарды қайтарып, растама алыңыз. \n2. Банкпен байланысыңыз (бөлімшеде, колл-орталық арқылы немесе WhatsApp арқылы). \n3. Банк өтінімді рәсімдеп, ақшаны қайтарады/қарызды жабады. Қайтару мерзімі — 1–3 жұмыс күні. Қарызды ішінара қайтару мүмкін емес — тек толық сомада. \nТауарды қайтару қарызды рәсімдегеннен кейін 14 күн ішінде жүзеге асырылады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","2e2078a6-beee-4da6-a145-4e24b3f7477c","confluence","2025-04-15 09:40:06.80306"
169469,22,"Ipoteka_DDU","Кредиты","Можно ли нерезидентам оформить #Ипотеку ДДУ?","Требования к заемщикам для получения #Ипотеки ДДУ: \n- Резиденты РК от 21 года до 68 лет (на момент окончания кредита). Если вы нерезидент, вы можете оформить Ипотеку при наличии вида на жительство, при этом срок кредитования не должен превышать период действия ВНЖ. \n- Категория заемщиков: с подтверждением и с косвенным подтверждением доходов. \n- Отсутствие негативной кредитной истории. \n- При оформлений ипотеки ДДУ возможно привлечь гаранта (макс. количество 4). \n- Для подачи предварительного одобрения в отделениях Банка необходимо только удостоверение.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","4f36a5a9-1225-4e7a-95d0-d8c2fadc6558","confluence","2025-04-17 12:27:24.386213"
169585,21,"Ipoteka","Кредиты","Какие требования по жилым домам по #Ипотеки?","По Ипотеке/Ипотеке+ требования по жилым домам: допускаются дома, соответствующие I и II группе капитальности. \nВ Шымкенте, Кызылорде, Таразе и Туркестане также допустимы дома с глинобитными, саманными и сырцовыми стенами.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220460326","089d52f5-8744-41f4-88f0-36988f2748a8","confluence","2025-05-14 17:22:07"
